,index,DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV
279,23593,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",9q31.2,9,107763828,intergenic,"LOC105376208, LOC105376209",,,"105376208, 105376209",,,rs2140480-T,rs2140480,0,2140480.0,intergenic_variant,0.0,0.281,2.0000000000000002e-11,10.69897000433602,,0.047,[0.033-0.061] unit increase,Affymetrix [7947838] (imputed),N
280,21082,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,11q13.1,11,65623846,"MAP3K11, PCNXL3",PCNXL3,,,399909,,,rs12801636-A,rs12801636,0,12801636.0,intron_variant,0.0,0.2364,2.0000000000000002e-11,10.69897000433602,,0.0403,[0.029-0.052] unit decrease,Affymetrix [at least 7947838] (imputed),N
281,32231,2016-09-12,26343387,Nikpay M,2015-09-07,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/26343387,A comprehensive 1000 Genomes-based genome-wide association meta-analysis of coronary artery disease.,Coronary artery disease,"42,096 European ancestry cases, 361 African American cases, 758 Hispanic American cases, 12,658 South Asian ancestry cases, 1,802 Lebanese ancestry cases, 3,614 East Asian ancestry cases, 99,121 European ancestry controls, 2,778 African American controls, 3,337 Hispanic American controls, 12,899 South Asian ancestry controls, 466 Lebanese ancestry controls, 7,709 East Asian ancestry controls",,6q23.2,6,133852013,TCF21,"TARID, LINC01312",,,"100507308, 154089",,,rs12202017-A,rs12202017,0,12202017.0,intron_variant,0.0,0.699953,2.0000000000000002e-11,10.69897000433602,,1.07,[1.05- 1.09],"Affymetrix, Illumina [8600000] (imputed)",N
282,44125,2014-07-23,24262325,Dichgans M,2013-11-21,Stroke,www.ncbi.nlm.nih.gov/pubmed/24262325,Shared genetic susceptibility to ischemic stroke and coronary artery disease: a genome-wide analysis of common variants.,Coronary artery disease,"33,398 cases, 75,726 controls",,6p24.1,6,12901209,PHACTR1,PHACTR1,,,221692,,,rs9369640-?,rs9369640,0,9369640.0,intron_variant,0.0,NR,3e-11,10.522878745280336,,1.0989,[1.08-1.14],Illumina [575000] (imputed),N
283,23989,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,3p21.31,3,48152025,CDC25A,RPL17P16 - CDC25A,729349.0,993.0,,30738.0,5153.0,rs7617773-T,rs7617773,0,7617773.0,regulatory_region_variant,1.0,0.6693,3e-11,10.522878745280336,,0.0355,[0.025-0.046] unit increase,Affymetrix [at least 7947838] (imputed),N
284,44126,2014-07-23,24262325,Dichgans M,2013-11-21,Stroke,www.ncbi.nlm.nih.gov/pubmed/24262325,Shared genetic susceptibility to ischemic stroke and coronary artery disease: a genome-wide analysis of common variants.,Coronary artery disease,"33,398 cases, 75,726 controls",,19p13.2,19,11052925,"LDLR, SMARCA4",SMARCA4,,,6597,,,rs1122608-?,rs1122608,0,1122608.0,intron_variant,0.0,NR,3e-11,10.522878745280336,,1.1364,[1.09-1.18],Illumina [575000] (imputed),N
285,23862,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",11q13.1,11,65623846,"MAP3K11, PCNXL3",PCNXL3,,,399909,,,rs12801636-A,rs12801636,0,12801636.0,intron_variant,0.0,0.2381,3e-11,10.522878745280336,,0.0441,[0.031-0.057] unit decrease,NR [8041861] (imputed),N
286,23802,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",6q25.3,6,160585045,LPA,LPA,,,4018,,,rs41272114-T,rs41272114,0,41272114.0,splice_donor_variant,0.0,0.0361,3e-11,10.522878745280336,,0.1153,[0.081-0.149] unit decrease,NR [8041861] (imputed),N
287,4305,2011-04-11,21378990,Schunkert H,2011-03-06,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/21378990,Large-scale association analysis identifies 13 new susceptibility loci for coronary artery disease.,Coronary heart disease,"22,233 European ancestry cases, 64,762 European ancestry controls","56,682 European ancestry cases and controls",6q25.3,6,160540105,LPA,LPA,,,4018,,,rs3798220-C,rs3798220,0,3798220,missense_variant,0.0,0.02,3e-11,10.522878745280336,,1.51,[1.33-1.70],"Affymetrix, Illumina [~ 2300000] (imputed)",N
288,23596,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",11p15.4,11,9759344,"LOC440028, SBF2-AS1, SWAP70","SBF2-AS1, LOC440028",,,"283104, 440028",,,rs10734649-T,rs10734649,0,10734649.0,intron_variant,0.0,0.477,3e-11,10.522878745280336,,0.044000000000000004,[0.03-0.058] unit increase,Affymetrix [7947838] (imputed),N
289,23625,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",1q21.3,1,154455807,IL6R,IL6R,,,3570,,,rs12133641-A,rs12133641,0,12133641.0,intron_variant,0.0,0.603,3e-11,10.522878745280336,,0.043,[0.029-0.057] unit increase,Affymetrix [7947838] (imputed),N
290,23905,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",16q22.2,16,72096916,"DHX38, TXNL4B",DHX38,,,9785,,,rs1050362-A,rs1050362,0,1050362.0,synonymous_variant,0.0,0.3781,3e-11,10.522878745280336,,0.0386,[0.027-0.05] unit increase,NR [8041861] (imputed),N
291,21091,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,16q22.2,16,72096916,"DHX38, TXNL4B",DHX38,,,9785,,,rs1050362-A,rs1050362,0,1050362.0,synonymous_variant,0.0,0.3755,3e-11,10.522878745280336,,0.0352,[0.025-0.046] unit increase,Affymetrix [at least 7947838] (imputed),N
292,23711,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",1q32.1,1,201903136,LMOD1,LMOD1,,,25802,,,rs2820315-T,rs2820315,0,2820315.0,intron_variant,0.0,0.3,3e-11,10.522878745280336,,0.0405,[0.029-0.052] unit increase,NR [8041861] (imputed),N
293,21069,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,3p25.1,3,14884844,FGD5,FGD5,,,152273,,,rs34991912-T,rs34991912,0,34991912.0,intron_variant,0.0,0.4344,3e-11,10.522878745280336,,0.0379,[0.027-0.049] unit increase,Affymetrix [at least 7947838] (imputed),N
294,50388,2017-05-12,27997041,Traylor M,2016-12-20,Ann Neurol,www.ncbi.nlm.nih.gov/pubmed/27997041,Genetic Variation at 16q24.2 is associated with small vessel stroke.,Ischemic stroke,"10,210 European ancestry cases, 12,285 European ancestry controls","7,743 European ancestry cases, 17,970 European ancestry controls",12q24.12,12,111835695,NR,ALDH2 - MAPKAPK5-AS1,217.0,51275.0,,25710.0,4074.0,rs11513729-?,rs11513729,0,11513729.0,downstream_gene_variant,1.0,NR,3e-11,10.522878745280336,,6.63,z score increase,"Affymetrix, Illumina [NR] (imputed)",N
295,21086,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,1q21.3,1,151795572,"LINGO4, TDRKH",TDRKH - LINGO4,11022.0,339398.0,,4996.0,4692.0,rs11204892-A,rs11204892,0,11204892.0,upstream_gene_variant,1.0,0.1892,3e-11,10.522878745280336,,0.0487,[0.034-0.063] unit decrease,Affymetrix [at least 7947838] (imputed),N
296,32232,2016-09-12,26343387,Nikpay M,2015-09-07,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/26343387,A comprehensive 1000 Genomes-based genome-wide association meta-analysis of coronary artery disease.,Coronary artery disease,"42,096 European ancestry cases, 361 African American cases, 758 Hispanic American cases, 12,658 South Asian ancestry cases, 1,802 Lebanese ancestry cases, 3,614 East Asian ancestry cases, 99,121 European ancestry controls, 2,778 African American controls, 3,337 Hispanic American controls, 12,899 South Asian ancestry controls, 466 Lebanese ancestry controls, 7,709 East Asian ancestry controls",,10p11.23,10,30034963,KIAA1462,KIAA1462,,,57608,,,rs2487928-A,rs2487928,0,2487928.0,intron_variant,0.0,0.418221,4.0000000000000004e-11,10.397940008672037,,1.06,[1.04- 1.08],"Affymetrix, Illumina [8600000] (imputed)",N
297,21090,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,15q26.1,15,89022026,intergenic,LOC100129942 - LOC102724566,100129942.0,102724566.0,,31653.0,19002.0,rs1807214-A,rs1807214,0,1807214.0,intergenic_variant,1.0,0.8891,5e-11,10.30102999566398,,0.0639,[0.045-0.083] unit increase,Affymetrix [at least 7947838] (imputed),N
298,17391,2013-05-01,23364394,Lee JY,2013-01-31,J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/23364394,A genome-wide association study of a coronary artery disease risk variant.,Coronary heart disease,"2,123 Korean ancestry cases, 3,591 Korean ancestry controls","3,052 Japanese ancestry cases, 4,976 Japanese ancestry controls",12q24.12,12,111730205,"RPL6-PTPN11, ACAD10, ALDH2, C12orf51",ACAD10,,,80724,,,rs11066015-A,rs11066015,0,11066015.0,intron_variant,0.0,NR,5e-11,10.30102999566398,,1.41,[1.27-1.56],Affymetrix [521786],N
299,21045,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,11q13.5,11,75565133,SERPINH1,SERPINH1,,,871,,,rs606452-A,rs606452,0,606452.0,intron_variant,0.0,0.1707,5e-11,10.30102999566398,,0.0466,[0.033-0.061] unit decrease,Affymetrix [at least 7947838] (imputed),N
300,23644,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",2q35,2,215435759,FN1,FN1,,,2335,,,rs1250259-A,rs1250259,0,1250259.0,missense_variant,0.0,0.726,5e-11,10.30102999566398,,0.048,[0.034-0.062] unit decrease,Affymetrix [7947838] (imputed),N
301,32233,2016-09-12,26343387,Nikpay M,2015-09-07,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/26343387,A comprehensive 1000 Genomes-based genome-wide association meta-analysis of coronary artery disease.,Coronary artery disease,"42,096 European ancestry cases, 361 African American cases, 758 Hispanic American cases, 12,658 South Asian ancestry cases, 1,802 Lebanese ancestry cases, 3,614 East Asian ancestry cases, 99,121 European ancestry controls, 2,778 African American controls, 3,337 Hispanic American controls, 12,899 South Asian ancestry controls, 466 Lebanese ancestry controls, 7,709 East Asian ancestry controls",,7q32.2,7,130023656,ZC3HC1,ZC3HC1,,,51530,,,rs11556924-C,rs11556924,0,11556924.0,missense_variant,0.0,0.686675,5e-11,10.30102999566398,,1.08,[1.05- 1.10],"Affymetrix, Illumina [8600000] (imputed)",N
302,21068,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,13q12.3,13,28399484,FLT1,FLT1,,,2321,,,rs9319428-A,rs9319428,0,9319428.0,intron_variant,0.0,0.3121,5e-11,10.30102999566398,,0.036000000000000004,[0.025-0.047] unit increase,Affymetrix [at least 7947838] (imputed),N
303,23985,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,2q24.3,2,164100741,intergenic,FIGN - PRPS1P1,55137.0,100861436.0,,364586.0,112798.0,rs12999907-A,rs12999907,0,12999907.0,intron_variant,1.0,0.8189,6e-11,10.221848749616356,,0.0482,[0.034-0.063] unit increase,Affymetrix [at least 7947838] (imputed),N
304,21067,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,17q23.3,17,64324605,PECAM1,PECAM1,,,5175,,,rs9892152-T,rs9892152,0,9892152.0,intron_variant,0.0,0.4717,6e-11,10.221848749616356,,0.033,[0.023-0.043] unit decrease,Affymetrix [at least 7947838] (imputed),N
305,23730,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",2q24.3,2,164088534,intergenic,FIGN - PRPS1P1,55137.0,100861436.0,,352379.0,125005.0,rs12619842-C,rs12619842,0,12619842.0,intron_variant,1.0,0.1811,6e-11,10.221848749616356,,0.0549,[0.038-0.071] unit decrease,NR [8041861] (imputed),N
306,32234,2016-09-12,26343387,Nikpay M,2015-09-07,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/26343387,A comprehensive 1000 Genomes-based genome-wide association meta-analysis of coronary artery disease.,Coronary artery disease,"42,096 European ancestry cases, 361 African American cases, 758 Hispanic American cases, 12,658 South Asian ancestry cases, 1,802 Lebanese ancestry cases, 3,614 East Asian ancestry cases, 99,121 European ancestry controls, 2,778 African American controls, 3,337 Hispanic American controls, 12,899 South Asian ancestry controls, 466 Lebanese ancestry controls, 7,709 East Asian ancestry controls",,12q21.33,12,89615182,ATP2B1,ATP2B1,,,490,,,rs2681472-G,rs2681472,0,2681472.0,intron_variant,0.0,0.201306,6e-11,10.221848749616356,,1.08,[1.05- 1.10],"Affymetrix, Illumina [8600000] (imputed)",N
307,32236,2016-09-12,26343387,Nikpay M,2015-09-07,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/26343387,A comprehensive 1000 Genomes-based genome-wide association meta-analysis of coronary artery disease.,Coronary artery disease,"42,096 European ancestry cases, 361 African American cases, 758 Hispanic American cases, 12,658 South Asian ancestry cases, 1,802 Lebanese ancestry cases, 3,614 East Asian ancestry cases, 99,121 European ancestry controls, 2,778 African American controls, 3,337 Hispanic American controls, 12,899 South Asian ancestry controls, 466 Lebanese ancestry controls, 7,709 East Asian ancestry controls",,19q13.32,19,44919689,"APOE, APOC1",APOC1 - APOC1P1,341.0,342.0,,340.0,7114.0,rs4420638-G,rs4420638,0,4420638.0,downstream_gene_variant,1.0,0.166036,6.999999999999999e-11,10.154901959985743,,1.1,[1.07- 1.13],"Affymetrix, Illumina [8600000] (imputed)",N
308,6151,2012-09-20,22751097,Lu X,2012-07-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22751097,Genome-wide association study in Han Chinese identifies four new susceptibility loci for coronary artery disease.,Coronary heart disease,"1,515 Han Chinese ancestry cases, 5,019 Han Chinese ancestry controls","15,460 Han Chinese ancestry cases, 11,472 Han Chinese ancestry controls",2p24.1,2,19745816,"TTC32, WDR35",LOC105373461 - CISD1P1,105373461.0,130500.0,,28345.0,80396.0,rs2123536-T,rs2123536,0,2123536,intergenic_variant,1.0,0.39,6.999999999999999e-11,10.154901959985743,,1.12,[1.08-1.16],Affymetrix [~ 2200000] (imputed),N
309,32235,2016-09-12,26343387,Nikpay M,2015-09-07,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/26343387,A comprehensive 1000 Genomes-based genome-wide association meta-analysis of coronary artery disease.,Coronary artery disease,"42,096 European ancestry cases, 361 African American cases, 758 Hispanic American cases, 12,658 South Asian ancestry cases, 1,802 Lebanese ancestry cases, 3,614 East Asian ancestry cases, 99,121 European ancestry controls, 2,778 African American controls, 3,337 Hispanic American controls, 12,899 South Asian ancestry controls, 466 Lebanese ancestry controls, 7,709 East Asian ancestry controls",,11q22.3,11,103802549,PDGFD,LOC105369463 - LOC102723862,105369463.0,102723862.0,,151269.0,40223.0,rs2128739-A,rs2128739,0,2128739.0,intron_variant,1.0,0.323536,6.999999999999999e-11,10.154901959985743,,1.07,[1.05- 1.09],"Affymetrix, Illumina [8600000] (imputed)",N
310,23615,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",8p21.3,8,20070649,intergenic,LPL - LOC105379311,4023.0,105379311.0,,103390.0,8065.0,rs10106652-A,rs10106652,0,10106652.0,intergenic_variant,1.0,0.273,6.999999999999999e-11,10.154901959985743,,0.048,[0.034-0.062] unit decrease,Affymetrix [7947838] (imputed),N
311,23886,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",13q13.1,13,32484196,N4BP2L2,N4BP2L2,,,10443,,,rs9591012-A,rs9591012,0,9591012.0,intron_variant,0.0,0.3385,6.999999999999999e-11,10.154901959985743,,0.0441,[0.031-0.057] unit decrease,NR [8041861] (imputed),N
312,23982,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,11q22.1,11,100761177,ARHGAP42,ARHGAP42,,,143872,,,rs4754698-C,rs4754698,0,4754698.0,intron_variant,0.0,0.5399,6.999999999999999e-11,10.154901959985743,,0.0368,[0.026-0.048] unit decrease,Affymetrix [at least 7947838] (imputed),N
313,23575,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",1q21.3,1,151786628,TDRKH,TDRKH,,,11022,,,rs4845570-T,rs4845570,0,4845570.0,intron_variant,0.0,0.832,8.000000000000001e-11,10.096910013008056,,0.057999999999999996,[0.04-0.076] unit increase,Affymetrix [7947838] (imputed),N
314,27526,2015-04-24,21239051,Reilly MP,2011-01-14,Lancet,www.ncbi.nlm.nih.gov/pubmed/21239051,Identification of ADAMTS7 as a novel locus for coronary atherosclerosis and association of ABO with myocardial infarction in the presence of coronary atherosclerosis: two genome-wide association studies.,Coronary artery disease,"1,808 European ancestry cases, 915 European ancestry controls","10,585 European ancestry cases, 6,468 European ancestry controls",1p13.3,1,109275908,SORT1,CELSR2 - PSRC1,1952.0,84722.0,,152.0,3646.0,rs646776-T,rs646776,0,646776.0,downstream_gene_variant,1.0,0.79,8.000000000000001e-11,10.096910013008056,,1.33,[1.22-1.44],"Affymetrix, Illumina [> 2400000] (imputed)",N
315,23952,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,10q26.13,10,122478096,HTRA1,HTRA1,,,5654,,,rs4752700-A,rs4752700,0,4752700.0,intron_variant,0.0,0.5508,8.000000000000001e-11,10.096910013008056,,0.0332,[0.023-0.043] unit decrease,Affymetrix [at least 7947838] (imputed),N
316,32237,2016-09-12,26343387,Nikpay M,2015-09-07,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/26343387,A comprehensive 1000 Genomes-based genome-wide association meta-analysis of coronary artery disease.,Coronary artery disease,"42,096 European ancestry cases, 361 African American cases, 758 Hispanic American cases, 12,658 South Asian ancestry cases, 1,802 Lebanese ancestry cases, 3,614 East Asian ancestry cases, 99,121 European ancestry controls, 2,778 African American controls, 3,337 Hispanic American controls, 12,899 South Asian ancestry controls, 466 Lebanese ancestry controls, 7,709 East Asian ancestry controls",,7p21.1,7,19009765,HDAC9,HDAC9 - LOC105375174,9734.0,105375174.0,,6020.0,96728.0,rs2107595-A,rs2107595,0,2107595.0,regulatory_region_variant,1.0,0.20047,8.000000000000001e-11,10.096910013008056,,1.08,[1.05- 1.10],"Affymetrix, Illumina [8600000] (imputed)",N
317,23818,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",8p21.3,8,19943018,LPL,LPL,,,4023,,,rs6997330-C,rs6997330,0,6997330.0,intron_variant,0.0,0.044,8.000000000000001e-11,10.096910013008056,,0.1291,[0.09-0.168] unit increase,NR [8041861] (imputed),N
318,23917,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",17q23.3,17,64309731,PECAM1,RPL31P57 - PECAM1,645993.0,5175.0,,1015.0,9684.0,rs1867624-T,rs1867624,0,1867624.0,upstream_gene_variant,1.0,0.6211,8.000000000000001e-11,10.096910013008056,,0.0369,[0.026-0.048] unit increase,NR [8041861] (imputed),N
319,23815,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",7q34,7,140057336,PARP12,PARP12,,,64761,,,rs10237377-T,rs10237377,0,10237377.0,intron_variant,0.0,0.3637,9.000000000000001e-11,10.045757490560677,,0.0423,[0.03-0.055] unit decrease,NR [8041861] (imputed),N
320,21063,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,1q32.1,1,201903136,LMOD1,LMOD1,,,25802,,,rs2820315-T,rs2820315,0,2820315.0,intron_variant,0.0,0.3012,1e-10,10.0,,0.0359,[0.025-0.047] unit increase,Affymetrix [at least 7947838] (imputed),N
321,23582,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"34,541 cases, 261,984 controls","88,192 cases, 162,544 controls",6p21.31,6,34796205,UHRF1BP1,UHRF1BP1,,,54887,,,rs9469890-T,rs9469890,0,9469890.0,intron_variant,0.0,0.142,1e-10,10.0,,0.054000000000000006,[0.038-0.07] unit increase,Affymetrix [7947838] (imputed),N
322,23980,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"up to 122,733 cases, up to 424,528 controls",,6q22.32,6,126395918,CENPW,CENPW,,,387103,,,rs1591805-A,rs1591805,0,1591805.0,intergenic_variant,0.0,0.4927,1e-10,10.0,,0.037000000000000005,[0.026-0.048] unit increase,Affymetrix [at least 7947838] (imputed),N
323,23763,2018-01-29,29212778,van der Harst P,2017-12-06,Circ Res,www.ncbi.nlm.nih.gov/pubmed/29212778,The Identification of 64 Novel Genetic Loci Provides an Expanded View on the Genetic Architecture of Coronary Artery Disease.,Coronary artery disease,"88,192 cases, 162,544 controls","34,541 cases, 261,984 controls",4q32.1,4,155515365,intergenic,LOC105377505,,,105377505,,,rs13118820-A,rs13118820,0,13118820.0,upstream_gene_variant,0.0,0.3641,1e-10,10.0,,0.042,[0.029-0.055] unit increase,NR [8041861] (imputed),N
